SKU,Product title,Product link,Availability,Inventory quantity,Product weight(KG),Brand,Product type,after coupon price,MAP (Minimum Advertised Price)
QCSJJZG7000LB9KL9V1,"VEVOR Car Lift, 7,000 LBS Capacity Portable Car Lift, with Extended-Length Plates, 26.8"" Max. Height, Heavy-duty Carbon Steel Truck Lift with 120V Power Unit, Auto Car Jack Lifts for Home Garage Shop",https://www.vevor.com/clearfloor-lifts-c_12244/vevor-car-lift-7-000-lbs-capacity-portable-car-lift-with-extended-length-plates-26-8-max-height-heavy-duty-carbon-steel-truck-lift-with-120v-power-unit-auto-car-jack-lifts-for-home-garage-shop-p_010900940000,in stock,632,224.00000,VEVOR,Automotive > Shop Equipment > Car Lifts > Portable Lifts ,1439.91,1599.90USD
XNSBQTDSHXLS4K0BJV0,"VEVOR Front Door Handle and Deadbolt Set, Front Door Lock Set with Interior Knob, Adjustable Hole Spacing Single Cylinder Handleset, for Right and Left Handed Entrance, Brushed Oil Rubbed Bronze",https://www.vevor.com/door-lock-lever-c_10522/vevor-40-feet-dryer-vent-cleaner-kit-29-pieces-duct-cleaning-brush-reinforced-nylon-dryer-vent-brush-with-complete-accessories-dryer-cleaning-kit-with-flexible-lint-trap-brush-clamp-connectors-p_010929373098,in stock,287,1.50000,VEVOR,Hardware > Door Hardware > Entry Door Handlesets > Knob Handlesets ,32.90,32.90USD
F12V14HP16GPME3SQV9,"VEVOR Fuel Transfer Pump, 12V DC 16 GPM 1/4 HP, Gasoline Extractor Pump with Automatic Nozzle, Discharge Hose & Suction Pipe for Gasoline, Diesel, Kerosene, Ethanol & Methanol Blends, and Biodiesel",https://www.vevor.com/electric-fuel-pumps-c_12383/vevor-fuel-transfer-pump-12v-dc-16-gpm-1-4-hp-gasoline-extractor-pump-with-automatic-nozzle-discharge-hose-suction-pipe-for-gasoline-diesel-kerosene-ethanol-methanol-blends-and-biodiesel-p_010235627151,in stock,835,18.75000,VEVOR,Automotive > Shop Equipment > Fluid Transfer Equipment > Fluid Transfer Pumps > DC Fuel Transfer Pumps ,199.90,199.90USD
DRTG84X90SMFCTPQWV1,"VEVOR Heated Blanket Electric Throw, 84"" x 90"" Queen Size, Soft Flannel Heating Blanket with 10 Hours Timer Auto-off & 5 Heating Levels, Dual Control, Machine Washable, ETL & FCC Certification (Beige)",https://www.vevor.com/electric-blankets-c_12268/vevor-heated-blanket-electric-throw-84-x-90-queen-size-soft-flannel-heating-blanket-with-10-hours-timer-auto-off-5-heating-levels-dual-control-machine-washable-etl-fcc-certification-beige--p_010344560236,out of stock,0,3.70000,VEVOR,Home Decor > Bedding > Blankets > Electric Blanket ,57.99,57.99USD
FSXWJ2500XSM1JITDV5,"VEVOR Binocular Compound Microscope, 40X-2500X Magnification, Binocular Compound Lab Microscope with LED Illumination, Two-Layer Mechanical Stage, Includes Phone Holder & Microscope Slides",https://www.vevor.com/compound-microscope-c_11068/vevor-binocular-compound-microscope-40x-2500x-magnification-binocular-compound-lab-microscope-with-led-illumination-two-layer-mechanical-stage-includes-phone-holder-microscope-slides-p_010307181660,out of stock,0,4.10000,VEVOR,Industrial & Scientific > Lab & Scientific Products > Lab Instruments & Equipment > Microscopes ,180.90,180.90USD
PQHYMQWTZ3235SLKIV0,"VEVOR Volleyball and Badminton Set, Outdoor Portable Badminton Net, Adjustable Height Steel Poles, Professional Combo Set with PVC Volleyball, Pump, Carrying Bag, Easy Setup for Backyard Beach Lawn",https://www.vevor.com/volleyball-equipment-c_12453/vevor-volleyball-and-badminton-set-outdoor-portable-badminton-net-adjustable-height-steel-poles-professional-combo-set-with-pvc-volleyball-pump-carrying-bag-easy-setup-for-backyard-beach-lawn-p_010582170916,in stock,110,7.30000,VEVOR,Sports & Outdoors > Outdoor Sports > Volleyball Equipment > Volleyball and Badminton Combo Set ,69.90,69.99USD
DRTG100X90SMCOXUSV1,"VEVOR Heated Blanket Electric Throw, 100"" x 90"" King Size, Soft Flannel Heating Blanket with 10 Hours Timer Auto-off & 5 Heating Levels, Dual Control, Machine Washable, ETL & FCC Certification (Beige)",https://www.vevor.com/electric-blankets-c_12268/vevor-heated-blanket-electric-throw-100-x-90-king-size-soft-flannel-heating-blanket-with-10-hours-timer-auto-off-5-heating-levels-dual-control-machine-washable-etl-fcc-certification-beige--p_010649310996,in stock,164,3.90000,VEVOR,Home Decor > Bedding > Blankets > Electric Blanket ,73.90,73.90USD
FZL31YCBXG0013KC1V0,"VEVOR Door Push Bar Panic Exit Device, 31” Stainless Steel Commercial Emergency Exit Door Push Bar with Exterior Lever and 3 Keys, Emergency Exit Door Hardware for 30""-36"" Metal Wood Door",https://www.vevor.com/door-push-bar-c_10524/vevor-push-bar-door-locks-stainless-steel-panic-bars-for-exit-doors-with-exterior-lever-and-3-keys-push-bar-panic-exit-device-door-hardware-for-metal-wood-door-for-left-and-right-handed-doors-p_010241842250,in stock,836,4.30000,VEVOR,Hardware > Door Hardware > Door Hardware Accessories > Panic Bars ,78.90,78.90USD
KSHGEFCZGMDJB8OZ9V0,"VEVOR Golf Cart Enclosure, 420D Polyester Driving Enclosure with 4-Sided Transparent Windows, 4 Passenger Club Car Covers for 2+2 Passenger Golf Carts, Sunproof and Dustproof Outdoor Cart Cover",https://www.vevor.com/golf-cart-accessories-c_12404/vevor-golf-cart-enclosure-420d-polyester-driving-enclosure-with-4-sided-transparent-windows-4-passenger-club-car-covers-universal-fits-for-most-brand-carts-sunproof-and-dustproof-outdoor-cart-cover-p_010901517635,out of stock,0,5.70000,VEVOR,Sports & Outdoors > Outdoor Sports > Golf Equipment > Golf Cart Cover ,79.99,79.99USD
TZTXFGZTHSGT4FXJ0V0,"VEVOR 16 inch Trapezoid Steel Table Legs, Replacement Furniture Legs Set of 2 for DIY Coffee Tables, Modern Desks, Bench, Night Stands, Sofa, Max Load 400 lbs Heavy Duty, Quick Instalation Legs Black",https://www.vevor.com/metal-table-leg-c_10545/vevor-16-inch-trapezoid-steel-table-legs-replacement-furniture-legs-set-of-2-for-diy-coffee-tables-modern-desks-bench-night-stands-sofa-max-load-400-lbs-heavy-duty-quick-instalation-legs-black-p_010752677339,in stock,331,3.10000,VEVOR,Furniture > Furniture Accessories & Replacement Parts > Furniture Parts > Table Legs ,24.90,24.90USD
KSHGEFCZGMDJE2CL3V0,"VEVOR Golf Cart Enclosure, 600D Polyester Driving Enclosure with 4-Sided Transparent Windows, 4 Passenger Club Car Covers for 2+2 Passenger Golf Carts, Sunproof and Dustproof Outdoor Cart Cover",https://www.vevor.com/golf-cart-accessories-c_12404/vevor-golf-cart-enclosure-600d-polyester-driving-enclosure-with-4-sided-transparent-windows-4-passenger-club-car-covers-universal-fits-for-most-brand-carts-sunproof-and-dustproof-outdoor-cart-cover-p_010403577572,out of stock,0,5.00000,VEVOR,Sports & Outdoors > Outdoor Sports > Golf Equipment > Golf Cart Cover ,93.99,93.99USD
SFPQW1414YC0XFM07V0,"VEVOR 4-Way Volleyball Net, Adjustable Height Badminton Net Set for Backyard Beach Lawn, Outdoor Portable Volleyball Net with Carrying Bag, 4 Square Quick Assemble Game Set For Kids And Adults",https://www.vevor.com/volleyball-equipment-c_12453/vevor-4-way-volleyball-net-adjustable-height-badminton-net-set-for-backyard-beach-lawn-outdoor-portable-volleyball-net-with-carrying-bag-4-square-quick-assemble-game-set-for-kids-and-adults-p_010920090551,in stock,87,8.70000,VEVOR,Sports & Outdoors > Outdoor Sports > Volleyball Equipment > Volleyball and Badminton Combo Set ,61.99,61.99USD
FSXWJ5000XSME13QFV5,"VEVOR Compound Trinocular Microscope, 40X-5000X Magnification Trinocular Compound Lab Microscope with Two-Layer Mechanical Stage, External Interface, LED Illumination and Microscope Slides Included",https://www.vevor.com/compound-microscope-c_11068/vevor-compound-trinocular-microscope-40x-5000x-magnification-trinocular-compound-lab-microscope-with-led-illumination-external-interface-two-layer-mechanical-stage-includes-microscope-slides-p_010791299945,in stock,327,4.30000,VEVOR,Industrial & Scientific > Lab & Scientific Products > Lab Instruments & Equipment > Microscopes ,215.99,229.90USD
PQWTZ323YCGGGY3MUV0,"VEVOR Outdoor Portable Volleyball Net System, Adjustable Height Steel Poles, Professional Volleyball Set with PVC Volleyball, Pump, Carrying Bag, Heavy Duty Volleyball Net for Backyard, Beach, Lawn",https://www.vevor.com/volleyball-equipment-c_12453/vevor-outdoor-portable-volleyball-net-system-adjustable-height-steel-poles-professional-volleyball-set-with-pvc-volleyball-pump-carrying-bag-heavy-duty-volleyball-net-for-backyard-beach-lawn-p_010113829204,in stock,148,7.40000,VEVOR,Sports & Outdoors > Outdoor Sports > Volleyball Equipment > Volleyball and Badminton Combo Set ,69.90,69.90USD
FZL28YCT00002IAVOV0,"VEVOR Push Bar Door Locks, Carbon Steel Panic Bars for Exit Doors, with Exterior Lever and 3 Keys, Push Bar Panic Exit Device Door Hardware for Metal Wood Door, for Left and Right Handed Doors",https://www.vevor.com/door-push-bar-c_10524/vevor-push-bar-door-locks-carbon-steel-panic-bars-for-exit-doors-with-exterior-lever-and-3-keys-push-bar-panic-exit-device-door-hardware-for-metal-wood-door-for-left-and-right-handed-doors-p_010798755473,in stock,986,4.20000,VEVOR,Hardware > Door Hardware > Door Hardware Accessories > Panic Bars ,56.90,56.90USD
TCYZSJGDK229U33NOV0,"VEVOR Trailer Hitch Riser, for 2"" Receiver with 6"" Rise/Drop, Trailer Receiver Hitch Extender Extension Adapter, 7"" and 9"" Extension Length, 4000 lbs Max Towing Capacity, Hitch Pins Included, Black",https://www.vevor.com/hitch-receivers-c_12259/vevor-trailer-hitch-riser-for-2-receiver-with-6-rise-drop-trailer-receiver-hitch-extender-extension-adapter-7-and-9-extension-length-4000-lbs-max-towing-capacity-hitch-pins-included-black-p_010876817025,out of stock,0,8.70000,VEVOR,Automotive > Towing Equipment > Hitches > Trailer Hitch Receivers > Hitch Adapters ,41.99,41.99USD
ZGZT2YC16INCQVIUPV0,"VEVOR 16 Inch Adjustable Desk Legs, Reinforced Steel Office Table Furniture legs Set of 4 for DIY, 1200 lbs Load Capacity Heavy Duty Desk Legs, Quick Instalation Legs with Adjustable Foot Cup Black",https://www.vevor.com/metal-table-leg-c_10545/vevor-16-inch-adjustable-desk-legs-reinforced-steel-office-table-furniture-legs-set-of-4-for-diy-1200-lbs-load-capacity-heavy-duty-desk-legs-quick-instalation-legs-with-adjustable-foot-cup-black-p_010390028296,out of stock,0,4.60000,VEVOR,Furniture > Furniture Accessories & Replacement Parts > Furniture Parts > Table Legs ,19.99,19.99USD
ZXDCZX1000GYWPNA4V1,"VEVOR Digital Crane Scale, 6600 lbs/3000 kg, Industrial Heavy Duty Hanging Scale with Remote Control, Cast Aluminum Case & LED Screen, High Precision for Construction, Factory, Farm, Hunting (Silver)",https://www.vevor.com/crane-scale-c_10459/vevor-digital-crane-scale-6600-lbs-3000-kg-industrial-heavy-duty-hanging-scale-with-remote-control-cast-aluminum-case-led-screen-high-precision-for-construction-factory-farm-hunting-silver--p_010433354993,out of stock,0,11.95000,VEVOR,Building Materials > Material Handling Equipment > Package Handling > Hanging Scales ,160.99,160.99USD
KSHGEFCZGMDJ7155KV0,"VEVOR Golf Cart Enclosure, Polyester Driving Enclosure, Club Car Covers Suitable for 2-Seater Golf Carts, Sunproof and Dustproof Outdoor Cart Cover",https://www.vevor.com/golf-cart-accessories-c_12404/vevor-golf-cart-enclosure-600d-polyester-driving-enclosure-with-4-sided-transparent-windows-2-passenger-club-car-covers-universal-fits-for-most-brand-carts-sunproof-and-dustproof-outdoor-cart-cover-p_010665405174,out of stock,0,4.30000,VEVOR,Sports & Outdoors > Outdoor Sports > Golf Equipment > Golf Cart Cover ,56.99,56.99USD
PQWTZ323YCGGF6Y0EV0,"VEVOR Outdoor Portable Volleyball Net System, Adjustable Height Steel Poles, Professional Volleyball Set with PVC Volleyball, Pump, Carrying Bag, Heavy Duty Volleyball Net for Backyard, Beach, Lawn",https://www.vevor.com/volleyball-equipment-c_12453/vevor-outdoor-portable-volleyball-net-system-adjustable-height-steel-poles-professional-volleyball-set-with-pvc-volleyball-pump-carrying-bag-heavy-duty-volleyball-net-for-backyard-beach-lawn-p_010811078401,in stock,115,8.05000,VEVOR,Sports & Outdoors > Outdoor Sports > Volleyball Equipment > Volleyball and Badminton Combo Set ,62.99,62.99USD
DWDJQFNJH5JLT2KMJV0,"VEVOR Stainless Steel Kettle, 5 GALLON Brewing Pot, Tri Ply Bottom for Beer, Brew Kettle Pot, Home Brewing Supplies Includes Lid, Handle, Thermometer, Ball Valve Spigot, Filter, Filter Tray",https://www.vevor.com/beer-brewing-system-c_11816/vevor-stainless-steel-kettle-5-gallon-brewing-pot-tri-ply-bottom-for-beer-brew-kettle-pot-home-brewing-supplies-includes-lid-handle-thermometer-ball-valve-spigot-filter-filter-tray-p_010751359937,in stock,609,5.15000,VEVOR,Kitchen > Tableware & Bar > Brewing Equipment > Brew Kettle ,76.41,84.90USD
GDQJSPJK40YCA41SVV0,"VEVOR 40 FEET Dryer Vent Cleaner Kit, 29 Pieces Duct Cleaning Brush, Reinforced Nylon Dryer Vent Brush with Complete Accessories, Dryer Cleaning Kit with Flexible Lint Trap Brush, Clamp Connectors",https://www.vevor.com/cleaning-brushes-c_12468/vevor-40-feet-dryer-vent-cleaner-kit-29-pieces-duct-cleaning-brush-reinforced-nylon-dryer-vent-brush-with-complete-accessories-dryer-cleaning-kit-with-flexible-lint-trap-brush-clamp-connectors-p_010345819853,out of stock,0,2.10000,VEVOR,"Heating, Venting & Cooling > HVAC Supplies > Pipe Fittings & Connectors > Gas Fittings & Connectors ",26.99,26.99USD
SYLSJSQ1000M28EV1V1,"VEVOR Humidifier for Home Large Room, Commercial Humidifier for Whole House 1291.7 sq ft, 16L Water Tank & Night Light & 12h Timer & Auto Shut-Off , Greenhouse, Commercial Branch Tube w/ 360° Nozzle",https://www.vevor.com/commercial-humidifiers-c_12264/vevor-humidifier-for-home-large-room-commercial-humidifier-for-whole-house-1291-7-sq-ft-16l-water-tank-night-light-12h-timer-auto-shut-off-greenhouse-commercial-branch-tube-w-360-nozzle-p_010316172273,out of stock,0,3.90000,VEVOR,"Heating, Venting & Cooling > Humidifiers > Commercial Humidifier ",89.90,89.90USD
XNSBDMNDSHXLGYJ8MV0,"VEVOR Front Door Handle and Deadbolt Set, Satin Nickel Front Door Lock Set with Interior Knob, Adjustable Hole Spacing Single Cylinder Handleset, for Right and Left Handed Entrance and Front Door",https://www.vevor.com/door-lock-lever-c_10522/vevor-front-door-handle-and-deadbolt-set-satin-nickel-front-door-lock-set-with-interior-knob-single-cylinder-handleset-adjustable-hole-spacing-for-right-and-left-handed-entrance-and-front-door-p_010568227661,in stock,123,1.40000,VEVOR,Hardware > Door Hardware > Entry Door Handlesets > Knob Handlesets ,31.90,31.90USD
DWDJQFNJH16JRL3FKV0,"VEVOR Stainless Steel Kettle, 16 GALLON Brewing Pot, Tri Ply Bottom for Beer, Brew Kettle Pot, Home Brewing Supplies Includes Lid, Handle, Thermometer, Ball Valve Spigot, Filter, Filter Tray",https://www.vevor.com/beer-brewing-system-c_11816/vevor-stainless-steel-kettle-16-gallon-brewing-pot-tri-ply-bottom-for-beer-brew-kettle-pot-home-brewing-supplies-includes-lid-handle-thermometer-ball-valve-spigot-filter-filter-tray-p_010822825933,in stock,567,10.80000,VEVOR,Kitchen > Tableware & Bar > Brewing Equipment > Brew Kettle ,120.51,133.90USD
PQWTZ323YCLGRY89QV0,"VEVOR Outdoor Portable Volleyball Net System, Adjustable Height Aluminum Poles, Professional Volleyball Set with PVC Volleyball, Pump, Carrying Bag, Heavy Duty Volleyball Net for Backyard, Beach, Lawn",https://www.vevor.com/volleyball-equipment-c_12453/vevor-outdoor-portable-volleyball-net-system-adjustable-height-aluminum-poles-professional-volleyball-set-with-pvc-volleyball-pump-carrying-bag-heavy-duty-volleyball-net-for-backyard-beach-lawn-p_010148282413,out of stock,0,8.15000,VEVOR,Sports & Outdoors > Outdoor Sports > Volleyball Equipment > Volleyball and Badminton Combo Set ,93.99,93.99USD
TZ3YGZTHSTGS942SZV0,"VEVOR Hairpin Table Legs 28"", Set of 4 Desk Legs 900lbs Load Capacity, Hairpin Desk Legs 3 Rods for Desk Chairs Bench Dining End Table, Solid Carbon Steel Heavy Duty Furniture Legs Black",https://www.vevor.com/metal-table-leg-c_10545/vevor-hairpin-table-legs-28-set-of-4-desk-legs-900lbs-load-capacity-hairpin-desk-legs-3-rods-for-desk-chairs-bench-dining-end-table-solid-carbon-steel-heavy-duty-furniture-legs-black-p_010774892341,in stock,296,8.50000,VEVOR,Furniture > Furniture Accessories & Replacement Parts > Furniture Parts > Table Legs ,30.90,38.90USD
PQXLW14YC00098F67V0,"VEVOR Freestanding Volleyball Training Net for Indoor or Outdoor Use, Adjustable Height Portable Net System with Carrying Bag, Professional Volleyball Practice Trainer for Hitting or Serving Drills",https://www.vevor.com/volleyball-equipment-c_12453/vevor-freestanding-volleyball-training-net-for-indoor-or-outdoor-use-adjustable-height-portable-net-system-with-carrying-bag-professional-volleyball-practice-trainer-for-hitting-or-serving-drills-p_010762305682,in stock,189,8.80000,VEVOR,Sports & Outdoors > Outdoor Sports > Volleyball Equipment > Volleyball and Badminton Combo Set ,56.93,75.90USD
FXZTHSGFX28XXZDT7V0,"VEVOR 28 Inch Adjustable Furniture Legs, Square Reinforced Steel Office Table legs Set of 2 for DIY, Max Load 1000 lbs Heavy Duty Desk Legs, Quick Instalation & Rich Accessories Legs Black",https://www.vevor.com/metal-table-leg-c_10545/vevor-28-inch-adjustable-furniture-legs-square-reinforced-steel-office-table-legs-set-of-2-for-diy-max-load-1000-lbs-heavy-duty-desk-legs-quick-instalation-rich-accessories-legs-black-p_010863491290,in stock,746,7.90000,VEVOR,Furniture > Furniture Accessories & Replacement Parts > Furniture Parts > Table Legs ,47.90,47.90USD
ZXDCZX200GYZ5IWZ1V9,"VEVOR Digital Crane Scale, 2200 lbs/1000 kg, Industrial Heavy Duty Hanging Scale with Remote Control, Cast Aluminum Case & LED Screen, High Precision for Construction, Factory, Farm, Hunting (Orange)",https://www.vevor.com/crane-scale-c_10459/vevor-digital-crane-scale-2200-lbs-1000-kg-industrial-heavy-duty-hanging-scale-with-remote-control-cast-aluminum-case-led-screen-high-precision-for-construction-factory-farm-hunting-orange--p_010342048987,in stock,226,1.80000,VEVOR,Building Materials > Material Handling Equipment > Package Handling > Hanging Scales ,46.50,62.90USD
XNSBYGHDSHXLS59N0V0,"VEVOR Front Door Handle and Deadbolt Set, Matte Black Front Door Lock Set with Interior Knob,  Adjustable Hole Spacing Single Cylinder Handleset, for Right and Left Handed Entrance and Front Door",https://www.vevor.com/door-lock-lever-c_10522/vevor-front-door-handle-and-deadbolt-set-satin-nickel-front-door-lock-set-with-interior-knob-single-cylinder-handleset-adjustable-hole-spacing-for-right-and-left-handed-entrance-and-front-door-p_010255349802,in stock,265,1.50000,VEVOR,Hardware > Door Hardware > Entry Door Handlesets > Knob Handlesets ,26.50,32.90USD
ZGZT2YC28YC0FIEAYV0,"VEVOR 28 Inch Adjustable Desk Legs, Reinforced Steel Office Table Furniture legs Set of 4 for DIY, 1200 lbs Load Capacity Heavy Duty Desk Legs, Quick Instalation Legs with Adjustable Foot Cup Black",https://www.vevor.com/metal-table-leg-c_10545/vevor-28-inch-adjustable-desk-legs-reinforced-steel-office-table-furniture-legs-set-of-4-for-diy-1200-lbs-load-capacity-heavy-duty-desk-legs-quick-instalation-legs-with-adjustable-foot-cup-black-p_010641844975,in stock,75,6.10000,VEVOR,Furniture > Furniture Accessories & Replacement Parts > Furniture Parts > Table Legs ,30.90,30.90USD
